date,lead_months,M0 Persistence,M1 Direct NN,M2 HHSA single ResNet,M4 Dual physical reconstruction,M5 Dual fusion ResNet,M4 residual,M4 IA IMF1,M4 carrier IMF1,M4 IMF1,M4 IA IMF2,M4 carrier IMF2,M4 IMF2,M4 IA IMF3,M4 carrier IMF3,M4 IMF3,M4 IA IMF4,M4 carrier IMF4,M4 IMF4,M4 IA IMF5,M4 carrier IMF5,M4 IMF5,M4 IA IMF6,M4 carrier IMF6,M4 IMF6
2028-02-01,24,-3.82,0.277913896855623,-11.58036115757107,-4.911234524776477,-2.7487318483328824,-5.659075587699856,1.9083316823510978,0.24229926023171064,0.46238735491040683,0.032968159985584,-0.9745692438838434,-0.03212975474939218,2.6490504725801323,-0.62590254155632,-1.6580474234988754,1.9980136472641943,0.8442929045199841,1.6869087455192535,2.509855708865162,-0.8265591018293718,-2.0745440804409094,2.462890419053083,0.9595498861421167,2.363266221182896
2028-03-01,25,-3.82,1.1747826576735185,-8.464551987437012,-9.318994666937716,-1.916693782941295,-5.787441942489462,1.406542531719417,-0.9823511709465971,-1.3817187030207603,0.11792825324203249,0.8239865757241578,0.09717129757003366,2.4230142036532225,-0.049596425866714,-0.1201728443254821,2.030938181090203,0.8374707090411868,1.7008512385364307,2.56261932515614,-0.7334487687150578,-1.8795499887211833,2.4137449025090105,-0.8071000885231365,-1.948133724487292
2028-04-01,26,-3.82,-0.8746704350274189,-11.887187824872328,-7.0111993586941495,-0.8697500161248217,-5.804336432040891,1.583811059636988,-0.9549366732798524,-1.5124392643935833,0.43818154231473583,0.7520059650309797,0.329515133587156,2.2552666119619595,-0.8578500784239853,-1.9346806399385625,2.0651006786283572,0.4088553621243869,0.8443274857839141,2.5698025419241093,-0.5942813026032842,-1.5271856020478904,2.6174337050081484,0.9908942317786932,2.593599960355708
2028-05-01,27,-3.82,0.319946534981674,-9.03076811620397,-5.033752925930548,-4.3412027409675575,-5.487230766093112,1.4682551138002085,-0.9240816679787913,-1.3567876345788867,0.7638784437047894,0.985797725327275,0.7530296322307203,2.1327721661333405,0.6115893513547822,1.3043807456730234,2.131966612818115,0.4431611964079911,0.9448048748383683,2.4741330619072626,-0.9105366810231067,-2.2527889065985756,2.6586252957488075,0.3990179173779081,1.0608391285979142
2028-06-01,28,-3.82,0.47127361257372513,-6.590868625930801,-8.396959446446537,-4.74664082360083,-5.413374229514518,1.1743173465047376,-0.8537690315210305,-1.0025957836236963,1.0082055797437746,-0.9838300698049004,-0.9919029658970078,1.9556101906694678,0.9980197743387,1.9517376411864045,2.195032889498329,-0.710860541914021,-1.5603622693478816,2.4450983748787083,-2.8819298979089133e-05,-7.046602109891446e-05,2.6604699134181296,-0.5188524652230461,-1.3803913732287405
2028-07-01,29,-3.82,0.05012157830785627,-7.282672668854291,-9.596138045886224,-4.5138274203254145,-5.829447343919657,1.9107443641747537,-0.7341055149424706,-1.4026879753859312,1.1119108978903207,-0.8910770204104668,-0.9907982498540338,1.7470706451709472,-0.8815973020938014,-1.5402127673499841,2.135773580686376,0.11017688018838837,0.23531286990880804,2.583832688179654,0.6668710640501689,1.7230832540939742,2.7270014090713595,-0.6569075569306111,-1.7913878333794007
2028-08-01,30,-3.82,0.4034575434974488,-7.198219177541775,-8.48450788862363,-4.436185440887493,-5.689187590518153,2.3068571337993498,0.7970821094695203,1.8387545504535971,1.379597002509303,-0.9610481853876893,-1.3258591958278612,1.57328859027544,-0.4212012989032902,-0.6626711977737417,2.224134002746392,-0.43921118744784754,-0.976864536389377,2.4313015583250603,0.0006608091092879975,0.0016066262171673036,2.683431950816937,-0.6224441593448137,-1.6702865447852617
2028-09-01,31,-3.82,0.283632293253768,-5.561521107358783,-2.770577355633029,-3.8418201482515237,-5.805842976093578,2.7593397219929745,0.585075859403578,1.6144230592314694,1.6716459428786368,-0.6699692450703427,-1.1199513703753015,1.5704036638664367,0.3209494318813849,0.5040201637423782,2.222925576330879,0.9059544294439894,2.0138692722012927,2.473317325224549,-0.437943426384509,-1.083173063945008,2.857920186048716,0.3870218507168847,1.1060775596057175
2028-10-01,32,-3.82,-0.038156683911170525,-5.33555661202,-8.014174260376205,-4.28713294366861,-5.542019872944546,3.201937922739368,-0.9992495626346992,-3.199535068880771,1.6111853300886811,0.7624787891690622,1.2284946396129734,1.482163332071272,0.9894508001770291,1.4665276949109718,2.3160275861858426,0.9675875153002479,2.24095937748439,2.280625708396201,-0.6884297118023894,-1.5700504991603168,2.6539883310771617,-0.9941831697232859,-2.638550531398906
2028-11-01,33,-3.82,0.5336533998837389,-4.8939833852977115,-8.153778442030317,-4.547506342931761,-5.313772871957044,3.6133910853481357,-0.9999855189549026,-3.613338759668874,2.0372615590539955,-0.9773062677829414,-1.9910284907767168,1.3597770748775289,0.939849213943824,1.2779854149624779,2.2708169404286505,0.9741834881445963,2.2121923679646227,2.1299364011210193,-0.40812013235445016,-0.8692699259320716,2.7885613365006923,0.0514436679227957,0.14345382337728896
2028-12-01,34,-3.82,0.8095288343630826,-6.213170719631153,-13.848843152669875,-6.633071251333604,-5.444724139254386,4.25454402886781,-0.9897645734817823,-4.210996956091811,1.905079946062165,-0.9191078959490926,-1.7509740208400073,1.4186778935695552,0.8616585570252131,1.2224159466567117,2.2589754056706868,-0.24007285763030353,-0.5423186809559359,2.0935142668751108,-0.32495696465323637,-0.6803020416219814,2.860023235359144,-0.8538193782386599,-2.441943260562465
