level,series,method,lead_months,n,correlation,rmse,mae,r2,slope,variance_ratio
signal,pmm_wind,M5 Dual fusion ResNet,6,129,0.4693793611730707,5.1293478001632815,3.9185933220606826,0.21345993238398575,0.1841272004698534,0.1538820350131547
signal,pmm_wind,M5 Dual fusion ResNet,9,129,0.2176228024257392,5.72277283356253,4.381704630721878,0.011733656036461815,0.08829062391573682,0.1645964159960505
signal,pmm_wind,M5 Dual fusion ResNet,12,129,0.1046469047342029,5.877998991061321,4.6319684226358255,-0.07961004810992112,0.02941061691074874,0.07898697724184667
AM-IMF,IMF1_AMIMF1,Strength component NN,1,129,0.6683874706360643,0.7603063902861776,0.5459725820575344,0.40684593534100244,0.5762711126177105,0.743356424522249
AM-IMF,IMF1_AMIMF1,Strength component NN,3,129,0.31385419041217166,0.956657741757496,0.7047027140588051,0.058767496263097296,0.16106180705970308,0.26334754364518265
AM-IMF,IMF1_AMIMF1,Strength component NN,6,129,0.09250821607889338,1.0044248594689185,0.7707983602335667,-0.007017791880301161,0.02006595510772064,0.047049938524206046
AM-IMF,IMF1_AMIMF1,Strength component NN,9,129,-0.039283897316097015,1.0223270154125685,0.7971627673010487,-0.027758930722284747,-0.005176174705454122,0.01736155889673488
AM-IMF,IMF1_AMIMF1,Strength component NN,12,129,-0.16991858785900904,1.0477272479536566,0.8352631659419539,-0.06719281103606556,-0.023771439715202604,0.019571728871018258
AM-IMF,IMF1_AMIMF2,Strength component NN,1,129,0.9908024005914904,0.16231142784234795,0.12598349200501724,0.9791124128704933,1.0206411055899034,1.0611383494456028
AM-IMF,IMF1_AMIMF2,Strength component NN,3,129,0.9437863444553326,0.38049813356119666,0.30569753530440447,0.8864508771812841,0.9264654014744207,0.9636315977159285
AM-IMF,IMF1_AMIMF2,Strength component NN,6,129,0.8203815482163576,0.6598248842246052,0.5533190276890216,0.6627858549994521,0.754532989672842,0.8459110496135439
AM-IMF,IMF1_AMIMF2,Strength component NN,9,129,0.7194570726064174,0.7991190795603631,0.6623527619645404,0.5072105904660857,0.5851783674240204,0.661556214431628
AM-IMF,IMF1_AMIMF2,Strength component NN,12,129,0.42966081744314505,1.0797775616581125,0.8918870660142696,0.12185194055215065,0.2920956453157166,0.46216671436503065
AM-IMF,IMF1_AMIMF3,Strength component NN,1,129,0.9974487774118531,0.05554334628360967,0.04316388063563559,0.9947262028731744,0.9955536835318146,0.9962037276708688
AM-IMF,IMF1_AMIMF3,Strength component NN,3,129,0.9906665625455727,0.10377151569460352,0.08340119738776516,0.9813183952659218,0.9854957552219233,0.9895881965866763
AM-IMF,IMF1_AMIMF3,Strength component NN,6,129,0.9690078005607975,0.18712879487958536,0.14347776256322628,0.9385587907476932,0.9263498284814445,0.9138933234731939
AM-IMF,IMF1_AMIMF3,Strength component NN,9,129,0.9516576701086348,0.2310803367337899,0.17372505919193745,0.9046080184463584,0.9053260324800363,0.9049998614387962
AM-IMF,IMF1_AMIMF3,Strength component NN,12,129,0.8983028272741714,0.32096548944645015,0.24035484043363,0.8030836975863154,0.7854047946645956,0.764436760244825
AM-IMF,IMF1_AMIMF4,Strength component NN,1,129,0.9982251217271014,0.028038119615234742,0.02271434602133071,0.9963907889260357,1.0040138975990738,1.011631766220972
AM-IMF,IMF1_AMIMF4,Strength component NN,3,129,0.9966102869081539,0.03916809734334754,0.03160709687280339,0.9931353642926077,0.9952472174689535,0.9972664594811781
AM-IMF,IMF1_AMIMF4,Strength component NN,6,129,0.9885397381979404,0.07237933583202034,0.056743834840781,0.9767593018187926,0.9919566044295434,1.006924904000255
AM-IMF,IMF1_AMIMF4,Strength component NN,9,129,0.9821052950657383,0.09003498525361053,0.07078869599362593,0.9640847566255539,0.9777499673702621,0.9911502962789361
AM-IMF,IMF1_AMIMF4,Strength component NN,12,129,0.9773025635334293,0.10804755596760432,0.08452527860101523,0.9505141838362632,1.0096418497429283,1.0672756761812685
AM-IMF,IMF1_AMIMF5,Strength component NN,1,129,0.9961716178048281,0.026464657302569704,0.02186782024204396,0.9906143248416271,1.0231318000803744,1.05486003451791
AM-IMF,IMF1_AMIMF5,Strength component NN,3,129,0.9920012684321453,0.03940028071955271,0.03298206860626355,0.9784981376633649,1.0261367767750325,1.0700056011653731
AM-IMF,IMF1_AMIMF5,Strength component NN,6,129,0.9699777957642987,0.07064952756489876,0.05962705143983056,0.929814313230122,1.0027807836675022,1.0687802514360578
AM-IMF,IMF1_AMIMF5,Strength component NN,9,129,0.9153140006891589,0.11974840827582026,0.10192807323631853,0.8086081821911941,0.9380007314476705,1.0501858037693257
AM-IMF,IMF1_AMIMF5,Strength component NN,12,129,0.8458673368286289,0.16659450021038844,0.1424832167059045,0.6732432371039133,0.8179195258744659,0.9350108319120182
AM-IMF,IMF2_AMIMF1,Strength component NN,1,129,0.9782678067613064,0.18184363286718563,0.13598132170691316,0.9512556422465209,0.9372115003153175,0.9178246017834912
AM-IMF,IMF2_AMIMF1,Strength component NN,3,129,0.854374755125905,0.4960413457474191,0.36693783849608735,0.6373937794114359,0.8389337467248126,0.9641808782394596
AM-IMF,IMF2_AMIMF1,Strength component NN,6,129,0.8702815044834,0.43009137891046856,0.33071326365647713,0.7285198031888874,0.812142505672766,0.8708532449310923
AM-IMF,IMF2_AMIMF1,Strength component NN,9,129,0.5500187445628398,0.7243778989977042,0.5740699735442262,0.21165958832052278,0.45419309981815137,0.6819084674350288
AM-IMF,IMF2_AMIMF1,Strength component NN,12,129,0.6075980941163545,0.6726210217598286,0.5623061347116077,0.3175315277498696,0.4694032012294175,0.5968418780856036
AM-IMF,IMF2_AMIMF2,Strength component NN,1,129,0.9936992458623137,0.1287256936748524,0.10339915804622558,0.98608949560928,0.9857119114136226,0.9839886495528575
AM-IMF,IMF2_AMIMF2,Strength component NN,3,129,0.9834985492726501,0.23156399122436697,0.19102977967882404,0.9536939160422494,0.9916147982308925,1.016572954451361
AM-IMF,IMF2_AMIMF2,Strength component NN,6,129,0.9579144034346775,0.36450414503965667,0.28985090903328004,0.8809622955591166,0.9626839002016085,1.0099828763696221
AM-IMF,IMF2_AMIMF2,Strength component NN,9,129,0.9323165807958648,0.44447141155874204,0.34729039767754144,0.8229226765294488,0.9344962015005072,1.004681174973931
AM-IMF,IMF2_AMIMF2,Strength component NN,12,129,0.9235800956735855,0.4288746527139173,0.3146353370907988,0.8370908736834602,0.8963281158799004,0.941856869192546
AM-IMF,IMF2_AMIMF3,Strength component NN,1,129,0.9968210314398211,0.08305135436201894,0.0608663656389688,0.9934381388240011,1.0063441040229766,1.019198153621118
AM-IMF,IMF2_AMIMF3,Strength component NN,3,129,0.9942841814579532,0.11295319942581092,0.08417375246802716,0.9876175922574865,1.0118871271712,1.0357217152730829
AM-IMF,IMF2_AMIMF3,Strength component NN,6,129,0.985036887347538,0.20397262732904392,0.15485133787132546,0.9575618458252041,1.063539662116187,1.1657418630640208
AM-IMF,IMF2_AMIMF3,Strength component NN,9,129,0.9786071255819306,0.25037856174899975,0.18334110189191186,0.9310470235711493,1.052421245500512,1.1565448153635127
AM-IMF,IMF2_AMIMF3,Strength component NN,12,129,0.9587494098864707,0.3166620377891583,0.23666497785182147,0.878509859291059,1.0589744779977144,1.2200026319419677
AM-IMF,IMF2_AMIMF4,Strength component NN,1,129,0.9968300738817798,0.02643786522600423,0.023528736538786822,0.9931469992327729,1.0057136805474207,1.0179031343731588
AM-IMF,IMF2_AMIMF4,Strength component NN,3,129,0.9963412115631273,0.028108147874478934,0.023886561614014166,0.9919281320891327,0.9943230397839025,0.9959529370688578
