date,lead_months,M0 Persistence,M1 Direct NN,M2 HHSA single ResNet,M4 Dual physical reconstruction,M5 Dual fusion ResNet,M4 residual,M4 IA IMF1,M4 carrier IMF1,M4 IMF1,M4 IA IMF2,M4 carrier IMF2,M4 IMF2,M4 IA IMF3,M4 carrier IMF3,M4 IMF3,M4 IA IMF4,M4 carrier IMF4,M4 IMF4,M4 IA IMF5,M4 carrier IMF5,M4 IMF5,M4 IA IMF6,M4 carrier IMF6,M4 IMF6
2026-03-01,1,1.92,1.5372578837075739,-0.5793237285690312,-0.4278254025898571,-2.0560094719696855,0.027269175963974657,0.7499329502872141,0.040784903998493875,0.030585943382771305,0.6568644457962615,-0.45022170032456194,-0.2957346276691439,3.823901874837137,-0.0864332861195326,-0.33051240484081545,0.7787202430018563,-0.26138363881407806,-0.2035447307340083,1.4325434849389524,0.9360750835244466,1.3409682623166317,2.08209232808147,-0.47877656891796644,-0.996857021009267
2026-04-01,2,1.92,1.2122565588139211,-0.07177857071444492,2.1418749180355316,-3.2885138506451295,-0.04332630365652004,0.8332448452676143,-0.2559928539833673,-0.21330472600698588,0.7567745794655181,-0.12407314640937876,-0.09389540319692126,4.143278511439554,0.24757299737223307,1.0257638800250546,0.7642400286075997,-0.3122353786296387,-0.23862277469621979,1.5180168747549012,0.9966705669234731,1.5129627391613663,1.962386623194917,0.09799165166173146,0.19229750640575777
2026-05-01,3,1.92,1.2223990669987863,-1.1072448178708485,-4.8572349496218505,-3.395056285922713,-0.10634777705580503,0.7270113108888602,-0.8060691396705756,-0.5860213818989609,0.6408103813949982,-0.2173205527298121,-0.1392612662797627,4.0128380135941235,-0.7985625219867921,-3.2045020444601926,0.8297130564499829,-0.2977114957909,-0.24701511511296387,1.498873870442754,0.9875431376230626,1.480202604918261,2.1074054922299905,-0.9747957748551946,-2.0542899697324266
2026-06-01,4,1.92,1.886760373409136,-1.7362957855900383,-0.6355751217999623,-1.1699314011770987,-0.17155472450967182,0.4045326916336597,-0.8373368924271225,-0.33873014689770803,0.567823027331293,-0.5044136327153976,-0.286417675955632,4.074920725062215,-0.3461784625782627,-1.410649791730337,0.7643188218112719,0.31817552887397865,0.24318754535813766,1.5085811645153246,0.999993156442778,1.5085708404538012,1.923762592817968,-0.09355685009703416,-0.1799811685185524
2026-07-01,5,1.92,1.7412452823520588,-1.7328305799830104,-1.779671792277051,-3.8843159141446124,-0.22677101867430852,0.24012946688660353,-0.6583434189701104,-0.15808765422559648,0.39842651295514164,0.9553005111279235,0.38061705147296304,4.2273318162563545,-0.8329088866450317,-3.5209822365572,0.8648111675288174,0.9916166106943215,0.857561118835525,1.552053549298928,0.8332510390196647,1.2932502325674902,1.9743830240631908,-0.205258696391098,-0.4052592856959244
2026-08-01,6,1.92,2.342581451610209,-2.9130719567700343,-3.064120057277078,0.16651660510311284,-0.29708999478705345,0.3990020641048252,0.9760276245998124,0.3894370368386546,0.08547376998131595,0.09769100098544002,0.00835001814747401,4.207054422717752,-0.8467430719922447,-3.5622941859305888,0.8857047578526311,0.28661127420851423,0.2538529692206862,1.5176091895822308,0.7577734467465667,1.1500039464039908,1.8487367857468187,-0.5443608062159606,-1.0063798471702419
2026-09-01,7,1.92,1.144477255554524,-3.013895123447892,-2.8941172731600946,-0.900601456665874,-0.31312715444977535,0.4535214748802343,-0.7849041810483838,-0.3559709018287255,-0.10284000694392781,-0.6445435779425065,0.06628486603127144,4.125060146060131,-0.801105868025053,-3.304609888965053,1.0144203658044226,0.4263425476821089,0.43249056317767437,1.5799183390494407,0.7947965747605493,1.2557136842778718,1.8194379524526483,-0.3709378714968424,-0.6748984414033584
2026-10-01,8,1.92,2.596332827039066,-3.2843931811469087,-1.3449840883031587,-1.6668284125644748,-0.3201261308334126,0.34277619498405326,-0.5611782209449439,-0.1923585352834282,-0.4024181770952528,-0.7304686419269217,0.2939538593094768,4.214235898621609,-0.7636220465435142,-3.2180834415225785,1.0347633635872544,0.9773327122878088,1.0113080847107874,1.6373951501776252,0.9103945174358103,1.4906755675976953,1.696706881605717,-0.2418529073762886,-0.41035349228169893
2026-11-01,9,1.92,2.4571758462264475,-2.260657098520549,0.7880880336553031,0.7745365406614728,-0.425103581653338,0.3566112984993156,-0.9927022200265558,-0.3540088277068234,-0.690339875604656,-0.9531577590694555,0.6580028088276206,4.2847235997730735,-0.3045763203855204,-1.305025347887884,1.0783548003859365,0.9460718855257061,1.0202011592668194,1.6379462820175892,0.8191387313214725,1.341705239424611,1.642165745270285,-0.08993210158052313,-0.14768341661570272
2026-12-01,10,1.92,1.3639407035908573,-1.859645712346578,1.1277128545000328,1.8626674392603408,-0.4193190048041494,0.5543686618408197,0.8027455012916248,0.44501694934977604,-0.847310154674731,0.072775081006454,-0.06166306514404461,4.155804119492569,-0.0777072836608417,-0.3229362495523035,1.1879949581340354,0.7540555276112467,0.895814164955261,1.6194539036375981,0.7242158452440189,1.1728341776566291,1.4940020457437997,-0.38958053613063565,-0.5820341179611359
